subscription_id,account_id,plan_name,plan_type,billing_cycle_start_date,billing_cycle_end_date,status,is_trial,trial_start_date,trial_end_date,conversion_flag,renewal_count,cancel_reason,plan_start_date
sub_1f9306c5ae32,acc_e9621fa6e098,basic,monthly,2025-09-14,2025-10-14,active,False,,,False,1,,2025/09/14
sub_23719fb4a049,acc_e9621fa6e098,pro,monthly,2025-10-17,2025-11-20,cancelled,False,,,False,0,,2025-10-17
sub_8e942242b767,acc_f201e8163e52,free,free,2025-09-14,,active,True,2025-09-14,2025-09-28,False,0,,2025-09-14
sub_165d27f774da,acc_f201e8163e52,pro,annual,2025-10-17,2025-12-04,cancelled,False,,,False,0,no_longer_needed,2025/10/17
sub_64a89c1b6d05,acc_2dfb61e46807,free,free,2025-09-06,,active,True,2025-09-06,2025-09-20,False,0,,2025-09-06
sub_1fb364f3a566,acc_2dfb61e46807,pro,monthly,2025-10-20,2025-11-19,active,False,,,False,0,,2025-10-20
sub_91bb13645220,acc_6af9572ad7b7,pro,monthly,2025-07-06,2025-08-05,active,True,2025-06-21,2025-07-05,True,3,,2025/07/06
sub_7e60358f5679,acc_6af9572ad7b7,ultimate,annual,2025-08-11,2026-08-11,active,False,,,False,0,,2025-08-11
sub_adeb210b291e,acc_001eed1d4f70,pro,monthly,2025-06-23,2025-07-23,active,True,2025-06-08,2025-06-22,True,4,,2025-06-23
sub_4ba8fb65f88b,acc_9d9264ce2bdf,free,free,2025/06/21,,active,False,,,False,0,,2025-06-21
sub_6d7f8dc5fac5,acc_9d9264ce2bdf,basic,annual,2025-07-30,2025/09/18,cancelled,False,,,False,0,missing_features,2025-07-30
sub_f698448cf8b6,acc_9d9264ce2bdf,pro,monthly,2025/09/21,2025-11-11,cancelled,False,,,False,0,no_longer_needed,2025-09-21
sub_3f02e4b5357c,acc_bb5ca48fe956,free,free,2025-09-08,,active,True,2025-09-08,2025-09-22,False,0,,2025-09-08
sub_ccb3e13e0b08,acc_bb5ca48fe956,ULTIMATE,annual,2025-10-09,2026-10-09,active,False,,,False,0,,2025-10-09
sub_b40e623837f7,acc_728f955ef4ff,free,free,2025-10-07,,cancelled,True,2025-10-07,2025-10-21,False,0,too_expensive,2025-10-07
sub_5d8c0874eb98,acc_fabf1d490c0d,free,FREE,2025-09-21,,active,False,,,False,0,,2025/09/21
sub_2c1bb21e7df2,acc_b7f9bdb304a9,pro,monthly,2025-08-29,2025-09-28,active,True,2025-08-13,2025-08-27,True,2,,2025-08-29
sub_ae343fbffc2d,acc_b7f9bdb304a9,basic,monthly,2025-09-30,2025-10-13,cancelled,False,,,False,0,switching_product,2025-09-30
sub_aa832d7e1202,acc_b7f9bdb304a9,ultimate,annual,2025-10-19,2026-10-19,active,False,,,False,0,,2025-10-19
sub_8da67e84a846,acc_87cadbe68ff9,free,free,2025-08-16,,active,True,2025-08-16,2025-08-30,False,0,,2025-08-16
sub_d9713e31b376,acc_87cadbe68ff9,basic,monthly,2025-09-27,2025-10-27,active,False,,,False,1,,2025-09-27
sub_dc9e8e025a9d,acc_64da82a23903,free,free,2025-09-15,,active,False,,,False,0,,2025-09-15
sub_f892a51c65fa,acc_bed5726e12a0,FREE,free,2025-09-16,,active,False,,,False,0,,2025-09-16
sub_7845f7dd8b0e,acc_bed5726e12a0,Basic,monthly,2025/10/18,2025-11-17,active,False,,,False,0,,2025/10/18
sub_35d806b43d0f,acc_2b1db1c0c0d8,free,free,2025-10-09,,active,False,,,False,0,,2025-10-09
sub_a81f06fb7853,acc_774e2599acce,basic,monthly,2025-08-14,2025-09-13,active,True,2025-07-29,2025-08-12,True,2,,2025-08-14
sub_13147f20facb,acc_4608d96391d3,free,free,2025-06-30,,active,True,2025-06-30,2025-07-14,False,0,,2025-06-30
sub_01ca3695303b,acc_4608d96391d3,pro,monthly,2025-08-11,2025-09-10,active,False,,,False,2,,2025-08-11
sub_e73f409e7ef5,acc_4608d96391d3,ultimate,monthly,2025-09-21,2025-10-12,cancelled,False,,,False,0,missing_features,2025-09-21
sub_e5499d1fcd50,acc_40e57bc669d7,free,free,2025-07-08,,active,True,2025-07-08,2025-07-22,False,0,,2025-07-08
sub_ad28b5c5095e,acc_e1ba38beaa3b,free,free,2025-06-30,,active,True,2025-06-30,2025-07-14,False,0,,2025-06-30
sub_721c6a833f5c,acc_e1ba38beaa3b,pro,monthly,2025-08-01,2025-09-27,cancelled,False,,,False,0,no_longer_needed,2025-08-01
sub_28b77d7f8f29,acc_9afd58db2d4d,free,free,2025/10/12,,active,False,,,False,0,,2025-10-12
sub_ffeda6151c03,acc_1c2f211cebf1,free,free,2025-07-05,,active,True,2025-07-05,2025-07-19,False,0,,2025-07-05
sub_1bb8012de639,acc_dab216ff9885,free,free,2025-10-15,,active,False,,,False,0,,2025-10-15
sub_261672963f04,acc_a70dfa4adfa5,free,free,2025-08-20,,active,False,,,False,0,,2025-08-20
sub_626b8360d863,acc_5884ea742ed2,ultimate,monthly,2025-10-09,2025-12-04,cancelled,True,2025-09-23,2025-10-07,True,0,missing_features,2025-10-09
sub_a41389f785e4,acc_45a26ecf4e58,basic,annual,2025-07-08,2025-07-31,cancelled,True,2025-06-23,2025-07-07,True,0,switching_product,2025-07-08
sub_0b033545fc63,acc_45a26ecf4e58,basic,monthly,2025-08-04,2025-09-03,active,False,,,False,2,,2025-08-04
sub_afb7b5f71db5,acc_45a26ecf4e58,basic,annual,2025-09-17,2026-09-17,active,False,,,False,0,,2025-09-17
sub_5acc6069794f,acc_00cd325ac006,free,free,2025-07-13,,active,False,,,False,0,,2025-07-13
sub_eac1cbed9c08,acc_00cd325ac006,pro,annual,2025-08-14,2026-08-14,active,False,,,False,0,,2025-08-14
sub_4ea01910d225,acc_a0db6a0bf363,FREE,free,2025-07-14,,active,False,,,False,0,,2025-07-14
sub_0536f027da38,acc_a0db6a0bf363,pro,annual,2025-08-21,2025-10-18,cancelled,False,,,False,0,no_longer_needed,2025-08-21
sub_cea4d1c1e538,acc_a0db6a0bf363,basic,monthly,2025-10-26,2025-11-25,active,False,,,False,0,,2025-10-26
sub_43623f37a3c8,acc_3d52100c904c,free,free,2025-10-13,,active,True,2025-10-13,2025-10-27,False,0,,2025-10-13
sub_615baea38e38,acc_b95bbff94cd5,free,free,2025-08-31,,active,True,2025-08-31,2025-09-14,False,0,,2025-08-31
sub_2d5210dbb1a1,acc_150e05ede5bf,free,free,2025-10-19,,active,True,2025-10-19,2025-11-02,False,0,,2025-10-19
sub_d3fea51e61a3,acc_41b73834d3b2,free,free,2025-08-27,,active,True,2025-08-27,2025-09-10,False,0,,2025/08/27
sub_3ba7bdc50f00,acc_811def05aebf,free,free,2025/08/05,,active,True,2025-08-05,2025-08-19,False,0,,2025-08-05
sub_866a109c7a77,acc_90f50328e70c,free,free,2025-07-02,,active,True,2025-07-02,2025-07-16,False,0,,2025-07-02
sub_d254622b06d4,acc_88b424cee531,free,free,2025-07-30,,active,True,2025-07-30,2025-08-13,False,0,,2025-07-30
sub_13dda60237c7,acc_88b424cee531,pro,monthly,2025-09-06,2025-10-06,active,False,,,False,1,,2025-09-06
sub_31f7752fdd07,acc_88b424cee531,basic,monthly,2025/10/07,2025-11-06,active,False,,,False,0,,2025-10-07
sub_30fc20fb0fc8,acc_e59273c09739,free,free,2025-08-26,,active,True,2025-08-26,2025-09-09,False,0,,2025/08/26
sub_378e764e732f,acc_e59273c09739,basic,annual,2025/10/09,2025-10-28,cancelled,False,,,False,0,switching_product,2025-10-09
sub_a91d73201a7a,acc_85b26d50ee8a,free,free,2025-06-09,,active,False,,,False,0,,2025-06-09
sub_8455ee251669,acc_aa4fc8910740,free,free,2025-06-24,,active,False,,,False,0,,2025/06/24
sub_37bb4cde3945,acc_4577d54391c7,free,free,2025-07-05,,active,True,2025-07-05,2025-07-19,False,0,,2025-07-05
sub_524d925cd9ba,acc_c9409ae077eb,free,free,2025-08-09,,active,False,,,False,0,,2025-08-09
sub_a7ecfaab621c,acc_c9409ae077eb,basic,monthly,2025-09-18,2025-10-18,active,False,,,False,1,,2025-09-18
sub_67f2bee1afc6,acc_d20819b54cc7,basic,monthly,2025-08-15,2025-10-29,cancelled,True,2025-07-31,2025-08-14,True,0,too_expensive,2025-08-15
sub_8b4e5071f7ea,acc_13d69e6a7563,free,free,2025-10-20,,active,False,,,False,0,,2025-10-20
sub_676ca0560b0d,acc_1f20635cdd60,free,free,2025-08-18,,cancelled,True,2025-08-18,2025-09-01,False,0,no_longer_needed,2025-08-18
sub_1cbe8604d86d,acc_bf6d85e56fa8,basic,monthly,2025-08-25,2025-09-09,cancelled,True,2025-08-10,2025-08-24,True,0,no_longer_needed,2025-08-25
sub_0a21ccf021ea,acc_97359f88cf2d,free,free,2025-09-28,,cancelled,True,2025-09-28,2025-10-12,False,0,too_expensive,2025-09-28
sub_0d5f8ab7d7bf,acc_24148981b1e5,free,free,2025-07-16,,active,False,,,False,0,,2025-07-16
sub_bdb29107c9de,acc_f306a5b9d1e2,free,free,2025-07-15,,active,True,2025-07-15,2025-07-29,False,0,,2025-07-15
sub_faf7b1dc261c,acc_96bfb71d8f74,free,free,2025-07-13,,active,False,,,False,0,,2025-07-13
sub_e0c97ca5fe9f,acc_74e8565a25c3,free,free,2025-07-20,,active,True,2025-07-20,2025-08-03,False,0,,2025-07-20
sub_4815d828a363,acc_a69aabc9ca31,free,free,2025-06-01,,cancelled,True,2025-06-01,2025-06-15,False,0,switching_product,2025-06-01
sub_05ed3660dd5f,acc_a69aabc9ca31,ultimate,monthly,2025-07-06,2025-08-05,active,False,,,False,3,,2025-07-06
sub_dcc54219cfb4,acc_a69aabc9ca31,pro,monthly,2025-08-19,2025-09-16,cancelled,False,,,False,0,trial_ended,2025-08-19
sub_0a4d4e0c9953,acc_a69aabc9ca31,pro,monthly,2025-09-25,2025-10-25,active,False,,,False,1,,2025-09-25
sub_a45c033f991b,acc_f228e085cf33,free,free,2025-07-29,,active,True,2025-07-29,2025-08-12,False,0,,2025-07-29
sub_7ff4d49a96d1,acc_f228e085cf33,pro,monthly,2025-08-30,2025-09-29,active,False,,,False,2,,2025-08-30
sub_f0a8b5c3d68a,acc_f046738365c0,free,free,2025-10-08,,active,True,2025-10-08,2025-10-22,False,0,,2025-10-08
sub_72a756ed5e8f,acc_ac9ea243b3cb,basic,monthly,2025-11-05,2025-12-05,active,True,2025-10-20,2025-11-03,True,0,,2025-11-05
sub_26791b4b9be9,acc_08d5a156e4c3,basic,annual,2025/10/28,2026-10-28,active,True,2025-10-12,2025-10-26,True,0,,2025-10-28
sub_95447b2e041f,acc_df3f2873ecc1,pro,annual,2025-10-02,2026-10-02,active,True,2025-09-17,2025-10-01,True,0,,2025-10-02
sub_958cef66cc57,acc_3d0bb865ba8d,pro,monthly,2025-10-27,2025-11-26,active,True,2025-10-12,2025-10-26,True,0,,2025-10-27
sub_ca4baa842321,acc_2f3004515f3a,free,free,2025-08-12,,active,False,,,False,0,,2025-08-12
sub_e4a76448d1ee,acc_d0fead71be19,free,free,2025-09-25,,active,False,,,False,0,,2025-09-25
sub_3e65b8317fea,acc_a9f82b419fea,free,free,2025-06-22,,active,False,,,False,0,,2025-06-22
sub_646602b4a00e,acc_a9f82b419fea,ultimate,monthly,2025-08-01,2025-08-31,active,False,,,False,3,,2025-08-01
sub_ddbd30d7b30b,acc_433ea9d4a02e,free,free,2025-09-23,,cancelled,True,2025-09-23,2025-10-07,False,0,trial_ended,2025-09-23
sub_a126394b5049,acc_7280be4b9b70,free,free,2025-09-17,,active,False,,,False,0,,2025-09-17
sub_fd8b2eb68494,acc_99e0d8419da7,free,free,2025-09-03,,cancelled,True,2025-09-03,2025-09-17,False,0,missing_features,2025-09-03
sub_5122f6733211,acc_99e0d8419da7,pro,monthly,2025-10-18,2025-11-17,active,False,,,False,0,,2025-10-18
sub_b644f6a47b0c,acc_2858ad98a716,free,free,2025/06/05,,active,True,2025-06-05,2025-06-19,False,0,,2025-06-05
sub_19cb9e506188,acc_2858ad98a716,pro,monthly,2025-07-11,2025-08-13,cancelled,False,,,False,0,too_expensive,2025-07-11
sub_7cd982dbaa2c,acc_2858ad98a716,Ultimate,monthly,2025-08-17,2025-09-21,cancelled,False,,,False,0,no_longer_needed,2025-08-17
sub_e82e2f545e53,acc_4f0a2bfa1678,free,free,2025-08-07,,cancelled,True,2025-08-07,2025-08-21,False,0,too_expensive,2025-08-07
sub_5d81ee647704,acc_4f0a2bfa1678,pro,monthly,2025-09-20,2025-10-20,active,False,,,False,1,,2025-09-20
sub_047201db8671,acc_42f1ca59e3fb,free,free,2025-06-09,,active,False,,,False,0,,2025-06-09
sub_604fc9e8bd07,acc_42f1ca59e3fb,basic,monthly,2025/07/17,2025-08-16,active,False,,,False,3,,2025-07-17
sub_769aa1667ac8,acc_0c7bb04c5fd3,free,free,2025-09-05,,active,False,,,False,0,,2025-09-05
sub_da3f5a39b3ed,acc_375dbfa6425b,basic,monthly,2025-09-29,2025-10-29,active,True,2025-09-13,2025-09-27,True,1,,2025-09-29
sub_9857d8abda1c,acc_65bcef0c3545,free,free,2025-07-07,,active,True,2025-07-07,2025-07-21,False,0,,2025-07-07
sub_6ebc817a7b66,acc_86e4e782aed6,free,free,2025-10-07,,active,False,,,False,0,,2025-10-07
sub_72025e62f755,acc_1a1fd104d744,free,free,2025-09-15,,cancelled,True,2025-09-15,2025-09-29,False,0,,2025-09-15
sub_90831aeedceb,acc_fc0fd8c62eab,free,free,2025-09-05,,active,True,2025-09-05,2025-09-19,False,0,,2025-09-05
sub_d6757abc204c,acc_eef579c99476,basic,MONTHLY,2025-07-09,2025-07-30,cancelled,True,2025-06-23,2025-07-07,True,0,switching_product,2025-07-09
sub_cab3a9eadb62,acc_eef579c99476,pro,monthly,2025-08-06,2025-09-05,active,False,,,False,2,,2025-08-06
sub_5652867c4c00,acc_c52e817e5e78,ultimate,monthly,2025-10-11,2025-11-10,active,True,2025-09-27,2025-10-11,True,0,,2025-10-11
sub_e7266a12b6c1,acc_6265fe4696d2,free,free,2025-10-09,,active,True,2025-10-09,2025-10-23,False,0,,2025-10-09
sub_a155852c6a9f,acc_27eba2cf5cde,basic,monthly,2025-08-25,2025-09-24,active,True,2025-08-09,2025-08-23,True,2,,2025-08-25
sub_34dafaa55bfb,acc_0fbb9dc8173a,free,free,2025-09-26,,active,False,,,False,0,,2025-09-26
sub_4c208786c691,acc_a8cc31d9650a,free,free,2025/08/07,,active,True,2025-08-07,2025-08-21,False,0,,2025-08-07
sub_fb7838205a56,acc_a8cc31d9650a,pro,annual,2025-09-21,2026-09-21,active,False,,,False,0,,2025-09-21
sub_a866e11e4605,acc_2656f4d659d2,free,free,2025-08-21,,cancelled,True,2025-08-21,2025-09-04,False,0,too_expensive,2025-08-21
sub_beedfb544289,acc_2656f4d659d2,ultimate,annual,2025-09-30,2025-10-30,cancelled,False,,,False,0,,2025-09-30
sub_296f46dd3aa7,acc_2c0fd5b89e45,free,free,2025-08-11,,active,True,2025-08-11,2025-08-25,False,0,,2025-08-11
sub_0b09e0922e0b,acc_1b4476f30cea,free,free,2025-10-13,,active,True,2025-10-13,2025-10-27,False,0,,2025-10-13
sub_4d9e3ae22a3c,acc_2fed845ed2d1,free,free,2025-06-09,,cancelled,True,2025-06-09,2025-06-23,False,0,no_longer_needed,2025-06-09
sub_086d1c9bbb79,acc_2fed845ed2d1,pro,monthly,2025/07/20,2025-08-12,cancelled,False,,,False,0,,2025-07-20
sub_d560c8da5c3e,acc_580f35ffbb60,free,free,2025-06-21,,cancelled,True,2025-06-21,2025-07-05,False,0,no_longer_needed,2025-06-21
sub_4c3cce00c8db,acc_580f35ffbb60,basic,monthly,2025-07-29,2025-08-28,active,False,,,False,3,,2025-07-29
sub_5dc079656148,acc_580f35ffbb60,ultimate,annual,2025/09/02,2026-09-02,active,False,,,False,0,,2025-09-02
sub_7a548e4e6cc7,acc_a86f6bc35f19,free,free,2025/10/07,,active,True,2025-10-07,2025-10-21,False,0,,2025-10-07
sub_eb52a597b12f,acc_963c7c53c4a6,free,free,2025-09-23,,active,False,,,False,0,,2025-09-23
sub_238f6db5b8ce,acc_6520a8298d23,basic,monthly,2025-10-24,2025-12-02,cancelled,True,2025-10-09,2025-10-23,True,0,missing_features,2025-10-24
sub_ccd09b2c174e,acc_a61847465ac4,free,free,2025-07-08,,active,True,2025-07-08,2025-07-22,False,0,,2025-07-08
sub_211377971825,acc_6e9cd0ebf9b6,pro,annual,2025-07-04,2026-07-04,active,True,2025-06-18,2025-07-02,True,0,,2025-07-04
sub_524fe82edd1e,acc_c0075aa02cdd,free,free,2025-06-05,,active,False,,,False,0,,2025-06-05
sub_d967739a6606,acc_c0075aa02cdd,pro,monthly,2025-07-14,2025-08-13,active,False,,,False,3,,2025-07-14
sub_76166a718722,acc_4025695d0c5b,pro,monthly,2025-08-09,2025-09-08,active,True,2025-07-26,2025-08-09,True,2,,2025-08-09
sub_fa059302cb34,acc_7b5e1e0d5d79,basic,annual,2025-10-11,2026-10-11,active,True,2025-09-25,2025-10-09,True,0,,2025-10-11
sub_f63d54671615,acc_7107f75c7304,ultimate,annual,2025-08-26,2026-08-26,active,True,2025-08-12,2025-08-26,True,0,,2025-08-26
sub_6c2bc6da763b,acc_125fd3eac4b2,free,free,2025-08-31,,active,True,2025-08-31,2025-09-14,False,0,,2025-08-31
sub_04c3f41bbba7,acc_125fd3eac4b2,pro,monthly,2025-10-01,2025-10-31,active,False,,,False,0,,2025-10-01
sub_0295c1d706a9,acc_bfa5d11afab5,free,free,2025-06-25,,cancelled,True,2025-06-25,2025-07-09,False,0,too_expensive,2025-06-25
sub_2dd98ca0dd2a,acc_536f371bf660,free,Free,2025-09-16,,cancelled,True,2025-09-16,2025-09-30,False,0,trial_ended,2025-09-16
sub_c02eb1776317,acc_3c45f943cd88,free,free,2025-10-04,,active,True,2025-10-04,2025-10-18,False,0,,2025-10-04
sub_bae6b0a06bbd,acc_b613440744c2,free,free,2025-06-20,,active,True,2025-06-20,2025-07-04,False,0,,2025-06-20
sub_72a5a0a94db6,acc_b613440744c2,basic,monthly,2025-08-02,2025-09-01,active,False,,,False,2,,2025-08-02
sub_1539b606b90a,acc_4c111bf06e00,free,free,2025-08-28,,cancelled,True,2025-08-28,2025-09-11,False,0,missing_features,2025-08-28
sub_2cc5c421addd,acc_4c111bf06e00,pro,monthly,2025-10-07,2025-11-06,active,False,,,False,0,,2025-10-07
sub_f4e4880cf758,acc_fac1eab07da4,basic,monthly,2025-06-27,2025-07-27,active,True,2025-06-11,2025-06-25,True,4,,2025-06-27
sub_b92bfd7c6969,acc_61a3fa28f0ff,free,free,2025-07-15,,active,True,2025-07-15,2025-07-29,False,0,,2025-07-15
sub_0449307c9ad7,acc_c03489a71d08,basic,annual,2025-07-12,2026-07-12,active,True,2025-06-27,2025-07-11,True,0,,2025-07-12
sub_9bec32e14424,acc_92eae522197f,basic,annual,2025-08-17,2025-09-15,cancelled,True,2025-08-03,2025-08-17,True,0,,2025-08-17
sub_954293d54963,acc_ecf7e3ae7dae,free,free,2025-08-15,,active,True,2025-08-15,2025-08-29,False,0,,2025-08-15
sub_3ddb3599c5d9,acc_ecf7e3ae7dae,ultimate,MONTHLY,2025-09-27,2025-10-27,active,False,,,False,1,,2025-09-27
sub_3101feac5c6b,acc_f60e7708797e,pro,monthly,2025-11-04,2025-12-04,active,True,2025-10-19,2025-11-02,True,0,,2025-11-04
sub_df4acfea685c,acc_3f360e53272b,free,free,2025-08-17,,cancelled,True,2025-08-17,2025-08-31,False,0,trial_ended,2025-08-17
sub_472a25450029,acc_3f360e53272b,basic,monthly,2025-09-30,2025-10-30,active,False,,,False,1,,2025-09-30
sub_17408392b420,acc_3796a90fd34b,free,free,2025-08-27,,active,False,,,False,0,,2025-08-27
sub_d6685d397f92,acc_2bb4950cf163,free,free,2025-09-06,,active,False,,,False,0,,2025-09-06
sub_681d5e28420c,acc_2bb4950cf163,pro,monthly,2025-10-21,2025-11-20,active,False,,,False,0,,2025-10-21
sub_e17bc5ffbc00,acc_d58cb64d9f31,free,free,2025-07-11,,active,True,2025-07-11,2025-07-25,False,0,,2025-07-11
sub_b21f838d368c,acc_d58cb64d9f31,basic,Monthly,2025-08-13,2025-09-12,active,False,,,False,2,,2025-08-13
sub_67e60488aed4,acc_d58cb64d9f31,ultimate,annual,2025-09-24,2026-09-24,active,False,,,False,0,,2025-09-24
sub_728247deb8b1,acc_a1dd2711637e,pro,monthly,2025-10-20,2025-11-19,active,True,2025-10-06,2025-10-20,True,0,,2025-10-20
sub_5a8237542ba3,acc_06ec83f2939a,basic,monthly,2025-08-05,2025-10-18,cancelled,True,2025-07-20,2025-08-03,True,0,trial_ended,2025/08/05
sub_7ca2cf9b9213,acc_98f0c1b531ae,pro,annual,2025-09-14,2026-09-14,active,True,2025-08-30,2025-09-13,True,0,,2025-09-14
sub_b830a09289f3,acc_69009c169cf3,free,free,2025-08-08,,active,True,2025-08-08,2025-08-22,False,0,,2025-08-08
sub_21928cd9a8e6,acc_69009c169cf3,basic,annual,2025-09-18,2026-09-18,active,False,,,False,0,,2025-09-18
sub_f24ab17d6582,acc_d21c788a17c2,free,free,2025-08-15,,active,True,2025-08-15,2025-08-29,False,0,,2025-08-15
sub_55b4a12c0c60,acc_d21c788a17c2,basic,annual,2025-09-21,2026-09-21,active,False,,,False,0,,2025-09-21
sub_3f2e7fda9221,acc_f42dbadb5cff,free,free,2025-07-08,,cancelled,True,2025-07-08,2025-07-22,False,0,,2025-07-08
sub_72fb23da8b6f,acc_f42dbadb5cff,basic,annual,2025-08-10,2026-08-10,active,False,,,False,0,,2025-08-10
sub_4af1790ab181,acc_fdfc55bd8985,free,free,2025-06-04,,active,True,2025-06-04,2025-06-18,False,0,,2025-06-04
sub_b4c8c20a95d9,acc_f98d41b019ff,free,free,2025-06-11,,active,False,,,False,0,,2025-06-11
sub_8bd9bac6ba8c,acc_ab6e2cd50383,free,free,2025-08-06,,active,True,2025-08-06,2025-08-20,False,0,,2025-08-06
sub_a19d1ab415c0,acc_ab6e2cd50383,basic,monthly,2025-09-07,2025-10-07,active,False,,,False,1,,2025-09-07
sub_293ebe2abd92,acc_ab6e2cd50383,ultimate,monthly,2025-10-17,2025-11-16,active,False,,,False,0,,2025-10-17
sub_a6b5ed0ebc7c,acc_cb1910ec9f41,basic,monthly,2025-10-23,2025-12-11,cancelled,True,2025-10-09,2025-10-23,True,0,missing_features,2025-10-23
sub_9e4d3c5efe43,acc_0735314bd347,free,free,2025-09-08,,cancelled,True,2025-09-08,2025-09-22,False,0,too_expensive,2025-09-08
sub_2bc235973747,acc_6d2f5e8889e7,free,free,2025-07-20,,active,False,,,False,0,,2025-07-20
sub_1da8305a50b3,acc_6d2f5e8889e7,basic,annual,2025-08-26,2026-08-26,active,False,,,False,0,,2025-08-26
sub_4dd799213119,acc_8d09e0ff7c48,free,free,2025-06-04,,active,False,,,False,0,,2025-06-04
sub_6b74037565c3,acc_8d09e0ff7c48,ultimate,monthly,2025-07-13,2025-08-12,active,False,,,False,3,,2025-07-13
sub_e2c73b13cfff,acc_cbb2e29f588f,free,free,2025-08-22,,active,False,,,False,0,,2025-08-22
sub_a382fc9a3834,acc_cbb2e29f588f,pro,annual,2025-10-05,2026-10-05,active,False,,,False,0,,2025-10-05
sub_d4c234b38a89,acc_3738b6ae1731,free,free,2025-06-13,,active,True,2025-06-13,2025-06-27,False,0,,2025-06-13
sub_9cc961de6fe8,acc_3738b6ae1731,basic,monthly,2025-07-27,2025-08-26,active,False,,,False,3,,2025-07-27
sub_6ff2e177450b,acc_3738b6ae1731,pro,monthly,2025-09-02,2025-10-02,active,False,,,False,1,,2025/09/02
sub_577b1a016d19,acc_ac1914639691,free,free,2025-06-15,,active,True,2025-06-15,2025-06-29,False,0,,2025-06-15
sub_70b700d663e4,acc_93a0f5a5ec69,free,free,2025-09-12,,cancelled,True,2025-09-12,2025-09-26,False,0,switching_product,2025-09-12
sub_cee999b4f794,acc_8af72c882cc8,Free,free,2025-10-15,,cancelled,True,2025-10-15,2025-10-29,False,0,,2025-10-15
sub_f26af8589611,acc_1ebb9febde20,free,free,2025-07-10,,active,True,2025-07-10,2025-07-24,False,0,,2025/07/10
sub_63e662baae56,acc_2ea84ec2369c,free,free,2025-10-03,,cancelled,True,2025-10-03,2025-10-17,False,0,,2025-10-03
sub_a095c4b27312,acc_eebf6491fe0b,free,free,2025-08-11,,active,False,,,False,0,,2025-08-11
sub_c6385261e669,acc_eebf6491fe0b,basic,monthly,2025-09-22,2025-10-22,active,False,,,False,1,,2025-09-22
sub_ae6fd23f3fa6,acc_eebf6491fe0b,pro,annual,2025-10-24,2026-10-24,active,False,,,False,0,,2025-10-24
sub_d40c2ae94560,acc_051e116f2b0d,free,free,2025-08-28,,active,False,,,False,0,,2025-08-28
sub_948ed806b7f1,acc_17bd51a92be9,basic,annual,2025-08-24,2026-08-24,active,True,2025-08-10,2025-08-24,True,0,,2025-08-24
sub_d03bec5bc2af,acc_303aa4910ccd,ultimate,annual,2025-09-06,2026-09-06,active,True,2025-08-22,2025-09-05,True,0,,2025-09-06
sub_1fc1a0a06e28,acc_67f516643a11,basic,monthly,2025-09-06,2025-10-06,active,True,2025-08-21,2025-09-04,True,1,,2025-09-06
sub_d85758499a7a,acc_67f516643a11,basic,monthly,2025/10/19,2025-11-18,active,False,,,False,0,,2025-10-19
sub_1bafc6f9c8cf,acc_6fbefeabefa7,basic,annual,2025-06-17,2025-08-15,cancelled,True,2025-06-03,2025-06-17,True,0,missing_features,2025-06-17
sub_bbbfbf88844e,acc_a66e1221b953,free,free,2025-06-22,,cancelled,True,2025-06-22,2025-07-06,False,0,,2025-06-22
sub_9e5aab177fbd,acc_a66e1221b953,basic,monthly,2025-08-02,2025-09-01,active,False,,,False,2,,2025-08-02
sub_d17f96839d93,acc_f1d94bf2e080,free,free,2025-07-26,,active,True,2025-07-26,2025-08-09,False,0,,2025-07-26
sub_2accad6734f7,acc_f1d94bf2e080,pro,monthly,2025-08-26,2025-09-25,active,False,,,False,2,,2025-08-26
sub_8ada53429594,acc_f1d94bf2e080,basic,monthly,2025-09-26,2025-10-26,active,False,,,False,1,,2025-09-26
sub_61139e9ef194,acc_f1d94bf2e080,pro,monthly,2025-10-27,2025-11-26,active,False,,,False,0,,2025/10/27
sub_f64cc83812ee,acc_fa9ba5fda0ed,free,free,2025-06-13,,active,True,2025-06-13,2025-06-27,False,0,,2025-06-13
