account_id,signup_date,utm_source,utm_campaign,ref,account_type,_sig_parsed
acc_77f831015972,2025-06-03,,Campaign_A,,normal,2025-06-03
acc_6ce427e1fca7,2025-10-15,organic,,,normal,2025-10-15
acc_12c69fdc3e6d,2025-10-02,email,Campaign_D,,agency,2025-10-02
acc_aaf7b52838ec,2025-08-30,facebook,Campaign_E,,normal,2025-08-30
acc_53b2667ac18d,2025-10-01,referral,Campaign_A,hardin-moran.com,normal,2025-10-01
acc_e8df9701b249,2025-07-02,google,Campaign_A,,Normal,2025-07-02
acc_2488d32abdd6,2025-09-26,organic,Campaign_A,,normal,2025-09-26
acc_0b9305c445e4,2025-09-14,facebook,Campaign_B,,normal,2025-09-14
acc_fd4c2e579f34,2025-09-29,email,Campaign_E,,normal,2025-09-29
acc_011db97395ed,2025-08-18,facebook,Campaign_B,,normal,2025-08-18
acc_76a5de0ef161,2025-09-30,google,Campaign_C,hamilton.net,agency,2025-09-30
acc_1c7f3574b609,2025-06-13,facebook,Campain_C,,normal,2025-06-13
acc_91151023cb9a,2025-06-08,,Campaign_B,,normal,2025-06-08
acc_ee131c9da646,2025-07-13,direct,Campaign_E,,normal,2025-07-13
acc_61b2f409da3b,2025-07-30,google,Campaign_A,,normal,2025-07-30
acc_5f67cba7bef2,2025-09-28,facebook,Campaign_E,,normal,2025-09-28
acc_6db5015f67d1,2025-08-24,direct,Campaign_E,,normal,2025-08-24
acc_79fddf33ddc4,2025-08-24,referral,Campaign_E,,normal,2025-08-24
acc_273320e27cbf,2025-08-22,referral,Campaign_C,welch-young.com,normal,2025-08-22
acc_04990f3e0e1c,2025/06/06,facebook,Campaign_E,moreno-best.com,normal,2025-06-06
acc_ea73960fc0a3,2025-07-22,facebook,Campaign_A,,normal,2025-07-22
acc_e484ec22ad47,2025-08-19,organic,Campaign_C,,normal,2025-08-19
acc_bdd37c221035,2025-08-12,facebook,Campaign_A,castillo.com,normal,2025-08-12
acc_1c9d43b4bd78,2025-09-02,organic,Campaign_A,,Normal,2025-09-02
acc_1be0b824d4b9,2025-07-17,email,Campaign_C,,normal,2025-07-17
acc_6cd23ce3a309,2025-07-27,,Campaign_C,terry-bush.info,normal,2025-07-27
acc_c8ca338391a1,2025-09-17,organic,Campaign_A,,normal,2025-09-17
acc_a3ea58cd0fb4,2025-09-26,,Campaign_A,,normal,2025-09-26
acc_fc5dfcc63464,2025-06-08,direct,Campaign_C,,agency,2025-06-08
acc_a4127d0da9af,2025-06-14,organic,Campaign_F,stewart.biz,normal,2025-06-14
acc_15d8c51b1eb0,2025-07-11,organic,Campaign_E,gaines-adams.com,normal,2025-07-11
acc_125204bed1e0,2025-06-24,facebook,Campaign_E,,normal,2025-06-24
acc_1c9ac611582e,2025-08-05,google,Campaign_E,walker-hutchinson.net,normal,2025-08-05
acc_cd3bf2b5d6b6,2025-09-09,direct,Campaign_A,chan.org,Normal,2025-09-09
acc_8c09e4914405,2025-09-14,facebook,Campaign_A,,agency,2025-09-14
acc_32c368d23470,2025-06-03,google,Campaign_F,,normal,2025-06-03
acc_12f2e34b6a59,2025/08/31,email,Campaign_D,,normal,2025-08-31
acc_3d53c0067fa7,2025-10-08,google,Campaign_D,,normal,2025-10-08
acc_cc546ab9c755,2025-07-26,referral,Campaign_E,,normal,2025-07-26
acc_89dc2fc4b3f1,2025-09-09,email,Campaign_F,lewis-quinn.com,normal,2025-09-09
acc_55d4f3fe834a,2025-10-14,email,Campaign_C,,normal,2025-10-14
acc_07917dfbda7c,2025-10-16,facebook,Campaign_A,,normal,2025-10-16
acc_41073b4bf56f,2025/10/20,google,Campaign_F,,normal,2025-10-20
acc_b0ef20819a11,2025-10-11,facebook,Campaing_E,,normal,2025-10-11
acc_9cbedafbf5e9,2025-09-04,google,Campaign_B,,agency,2025-09-04
acc_b485fa486dbf,2025-06-10,direct,Campaign_C,jones.biz,normal,2025-06-10
acc_c7e17930afb2,2025-09-17,organic,Campaign_A,smith.org,normal,2025-09-17
acc_698b7229b4e0,2025-06-23,,Campaign_D,,normal,2025-06-23
acc_6540622c0690,2025-08-28,direct,Campaign_E,,NORMAL,2025-08-28
acc_06339d8bd134,2025-10-05,email,Campaign_A,,normal,2025-10-05
acc_de029f0283f6,2025-06-27,facebook,Campaign_A,,normal,2025-06-27
acc_d22899efdac7,2025-08-15,referral,,,agency,2025-08-15
acc_5514dea08344,2025-10-05,direct,Campaign_A,,Normal,2025-10-05
acc_a2a07398d311,2025-07-27,,Campaign_A,,normal,2025-07-27
acc_43ed68091e66,2025-10-04,email,Campaign_B,farmer-klein.info,normal,2025-10-04
acc_af744e723668,2025-09-08,facebook,Campaign_C,,normal,2025-09-08
acc_268b25a03ba7,2025-08-23,email,,,Agency,2025-08-23
acc_96e65de65c2b,2025-09-24,google,Campaign_A,,normal,2025-09-24
acc_261081e1498e,2025-07-13,referral,Campaign_A,,normal,2025-07-13
acc_360a7853457e,2025-07-03,direct,Campaign_B,,normal,2025-07-03
acc_e0cefb25c816,2025/08/23,facebook,Campaign_D,sharp.info,normal,2025-08-23
acc_fc99a7bcfbd3,2025-07-11,organic,Campaign_A,,normal,2025-07-11
acc_7ec0ff2cc8f2,2025-06-20,organic,Campaign_A,,normal,2025-06-20
acc_edd3489160c6,2025-09-06,email,Campaign_A,savage-adams.com,normal,2025-09-06
acc_59e4c4845e6f,2025-06-07,organic,Campaign_E,norton.com,normal,2025-06-07
acc_70167f6e5a87,2025-07-03,email,Campaign_F,,normal,2025-07-03
acc_b2cf9a6dcb59,2025-07-25,organic,Campaign_A,,normal,2025-07-25
acc_0f296cf395ba,2025-06-27,,Campaign_F,,normal,2025-06-27
acc_bd9b580e1bf8,2025-06-01,organic,,martinez.com,normal,2025-06-01
acc_c468a9a67885,2025-09-25,google,Campaign_E,,normal,2025-09-25
acc_45b5c24518ee,2025-09-08,organic,Campaign_A,,normal,2025-09-08
acc_4fe8ac39c2fc,2025-08-08,google,Campaign_E,,normal,2025-08-08
acc_1ad7d53a2ff3,2025-06-01,referral,Campaign_A,cortez-beard.com,agency,2025-06-01
acc_e62c841a7adc,2025-09-12,organic,Campaing_E,morris.com,normal,2025-09-12
acc_be65a22fbee5,2025-06-12,organic,Campaign_F,,normal,2025-06-12
acc_5e4bb8be3a8c,2025-08-25,organic,Campaign_A,,normal,2025-08-25
acc_439fbbe6365d,2025-10-12,direct,Campaign_B,,agency,2025-10-12
acc_7ab2902f6e9d,2025-10-11,google,Campaign_F,,normal,2025-10-11
acc_88ba134fdbc9,2025-06-02,google,Campaign_F,,normal,2025-06-02
acc_8682a563dbbb,2025-07-22,google,Campaign_A,,normal,2025-07-22
acc_aa1d3264a0e4,2025-06-10,organic,Campaign_A,,agency,2025-06-10
acc_cd0f9ed63c07,2025-09-17,direct,Campaign_A,,normal,2025-09-17
acc_a958082060da,2025-09-04,facebook,Campaign_F,cooper.com,normal,2025-09-04
acc_e71c913e5ffe,2025-06-15,organic,Campaign_E,,normal,2025-06-15
acc_2b0e03a8c059,2025-10-01,email,Campaign_A,,normal,2025-10-01
acc_580a5bb96a8f,2025-08-09,referral,Campaign_E,weaver.com,normal,2025-08-09
acc_f12f54316cc3,2025-08-24,email,Campaign_D,,normal,2025-08-24
acc_0feb4dcfe24f,2025-08-01,organic,Campaign_E,,NORMAL,2025-08-01
acc_707350c3f13e,2025/06/26,direct,Campaign_E,newman.org,normal,2025-06-26
acc_e278461c9595,2025-07-19,organic,Campaign_C,,Normal,2025-07-19
acc_f4cd08ec671d,2025-08-23,organic,Campaign_E,,normal,2025-08-23
acc_a81b5889b86e,2025-10-17,direct,Campaign_E,,agency,2025-10-17
acc_2f3fd36afe32,2025-07-15,direct,Campaign_A,martin.com,normal,2025-07-15
acc_06793c255fb4,2025-08-23,direct,Campaign_A,,normal,2025-08-23
acc_a37df16a5475,2025-10-10,google,,aguirre.com,normal,2025-10-10
acc_85db5fac4e26,2025-08-17,email,Campaign_E,,agency,2025-08-17
acc_f7e628b8847a,2025-09-12,direct,Campaign_D,,normal,2025-09-12
acc_27afee4b54a2,2025-09-28,email,Campaign_F,ware.com,normal,2025-09-28
acc_04ad6e78c5de,2025-06-19,referral,Campaing_E,,normal,2025-06-19
acc_269bd0874e93,2025-10-02,direct,Campaign_D,,normal,2025-10-02
acc_fbb0b1686081,2025-09-20,referral,Campaign_C,,normal,2025-09-20
acc_8f55f3b1de1d,2025-08-02,facebook,Campaign_D,,normal,2025-08-02
acc_60ce117d9f6a,2025-10-15,facebook,Campaign_D,,normal,2025-10-15
acc_db3130981125,2025-08-06,referral,Campaign_D,,normal,2025-08-06
acc_9b3aa35c1b3f,2025-08-06,organic,Campaign_B,ramos.com,normal,2025-08-06
acc_a7aebca0b80c,2025-10-08,google,Campaign_F,,normal,2025-10-08
acc_fc7f2cb1abdb,2025-10-12,google,Campaign_C,moon-shaw.com,normal,2025-10-12
acc_070253c06911,2025-09-08,email,Campaign_E,,agency,2025-09-08
acc_53caf667056d,2025-06-05,email,Campaign_F,,normal,2025-06-05
acc_152387061f14,2025-06-06,facebook,Campaign_B,,normal,2025-06-06
acc_8b2f8d87802e,2025-10-04,direct,Campaign_E,,agency,2025-10-04
acc_249feb2f3b70,2025-08-20,organic,Campaign_F,,normal,2025-08-20
acc_ad0a327945b8,2025-07-26,direct,Campaign_C,,normal,2025-07-26
acc_d59b802492eb,2025-09-19,google,Campaign_C,,normal,2025-09-19
acc_90ae9e0fdb3a,2025-09-01,direct,Campaign_A,,normal,2025-09-01
acc_59b4cc72b5d8,2025-07-06,referral,Campaign_F,,agency,2025-07-06
acc_d04a13b5b384,2025-07-22,google,Campaign_C,ramirez.com,normal,2025-07-22
acc_8e3a20a3137c,2025-09-29,,Campaign_D,,normal,2025-09-29
acc_30b76b19a537,2025-07-12,direct,Campaign_C,,normal,2025-07-12
acc_b57037ef1cde,2025-08-24,google,Campaign_A,,normal,2025-08-24
acc_eca4cc48f1bf,2025-08-05,email,Campaign_C,,normal,2025-08-05
acc_e0c228713a31,2025-08-01,,,adams.org,normal,2025-08-01
acc_f2419b6257ca,2025-08-10,facebook,Campaign_B,,normal,2025-08-10
acc_35a5c7d82e30,2025-06-29,direct,Campaign_A,,normal,2025-06-29
acc_6ae123cfb1c3,2025-08-18,google,Campaign_E,,agency,2025-08-18
acc_ed790c034dcc,2025-08-07,referral,Campaign_A,conrad.com,normal,2025-08-07
acc_9a5a33a872e8,2025-06-25,direct,Campaign_A,,normal,2025-06-25
acc_0f2776e15385,2025-08-31,google,Campaign_A,,agency,2025-08-31
acc_8d4bf6f921e9,2025-07-20,google,Campaign_A,,normal,2025-07-20
acc_cce7a810b84f,2025-06-13,organic,Campaign_C,,normal,2025-06-13
acc_c8608ea540e9,2025-08-18,direct,Campaign_A,,normal,2025-08-18
acc_db6b1fd90cea,2025-08-24,facebook,Campaign_B,,normal,2025-08-24
acc_2a8081a2d817,2025-06-11,facebook,,,normal,2025-06-11
acc_105fa14238f3,2025-10-15,,Campaign_E,,normal,2025-10-15
acc_7cae7a980e3c,2025-07-04,facebook,Campaign_F,davis-kelly.com,normal,2025-07-04
acc_c1e6715050d7,2025-07-17,google,Campaign_E,,normal,2025-07-17
acc_3b7b35ff6194,2025-07-19,direct,Campaign_E,herring.biz,normal,2025-07-19
acc_08177b13c714,2025-08-04,organic,Campaign_D,,agency,2025-08-04
acc_8b83bc651ba0,2025-09-27,google,Campaign_A,,normal,2025-09-27
acc_ea7e9c91a5b4,2025-10-12,referral,Campaign_A,,normal,2025-10-12
acc_4b7cdb0f5129,2025-10-11,referral,Campaign_A,,agency,2025-10-11
acc_49e748bfc260,2025/10/01,referral,Campaign_E,mcdonald.com,normal,2025-10-01
acc_7acd78aaf1c3,2025-07-27,facebook,Campaign_C,,agency,2025-07-27
acc_a8ec36b800e4,2025-10-10,direct,Campaign_A,,normal,2025-10-10
acc_ad6b8c657e59,2025-06-03,,Campaign_A,morris.com,agency,2025-06-03
acc_12e0aba4c54d,2025/08/16,organic,Campaign_D,moore.com,normal,2025-08-16
acc_d3aabe034883,2025-09-12,referral,Campaign_A,wong-garcia.com,normal,2025-09-12
acc_910d142c3d1e,2025-09-24,organic,Campaign_A,martin-payne.com,normal,2025-09-24
acc_9ec15afda9fc,2025-07-24,referral,Campaign_F,lamb-bryant.org,normal,2025-07-24
acc_c35748e13aaa,2025-09-18,organic,Campaign_B,,normal,2025-09-18
acc_58731c3a7988,2025-06-19,direct,Campaign_B,,normal,2025-06-19
acc_e0f656ac8579,2025-09-22,email,Campaign_E,,agency,2025-09-22
acc_9f1f99c1303d,2025-08-20,,Campaign_D,,normal,2025-08-20
acc_43438f7b6b02,2025-10-07,organic,Campaign_A,,normal,2025-10-07
acc_51ec2440c7ee,2025-06-12,email,Campaign_A,tanner-sanford.net,agency,2025-06-12
acc_051e2632bca4,2025-07-31,organic,Campaign_E,,normal,2025-07-31
acc_915a562340ec,2025-07-03,facebook,Campaign_C,,normal,2025-07-03
acc_004524dfe540,2025-09-03,organic,Campaign_F,,normal,2025-09-03
acc_1e65dadc4686,2025-09-16,organic,Campaign_F,,normal,2025-09-16
acc_e2b29f46e5e2,2025/08/03,email,Campaign_F,andrade.com,normal,2025-08-03
acc_66401090fa47,2025-09-12,google,Campaign_A,,normal,2025-09-12
acc_9c98a2ae84af,2025-08-15,organic,,,normal,2025-08-15
acc_ba39ba9475d3,2025-08-25,google,Campaign_C,,normal,2025-08-25
acc_3bd5f65dc630,2025-08-19,facebook,Campaign_A,,normal,2025-08-19
acc_f6f2a13de4fb,2025-06-10,google,Campaign_D,,normal,2025-06-10
acc_5ebcf677780c,2025-09-17,,Campaign_F,,agency,2025-09-17
acc_1c06b3274b98,2025-09-26,,,mejia-villanueva.biz,agency,2025-09-26
acc_4beac4d59351,2025-06-15,facebook,,,normal,2025-06-15
acc_0a7ffc3ca32f,2025-07-17,email,Campaign_D,walker.com,normal,2025-07-17
acc_3fbf52a0f708,2025-07-11,referral,Campaign_E,wood.net,normal,2025-07-11
acc_174dd55a2741,2025-09-15,google,Campaign_F,,normal,2025-09-15
acc_2f6785b031da,2025-06-14,organic,Campaign_D,hall.com,normal,2025-06-14
acc_8e5e125351e7,2025-06-16,direct,Campaign_A,davis-cruz.com,normal,2025-06-16
acc_bf09418b058b,2025-09-16,referral,Campaign_F,,normal,2025-09-16
acc_80ed741e2918,2025-10-04,,Campaign_D,,agency,2025-10-04
acc_79c15aba001e,2025-08-05,organic,Campaign_C,,normal,2025-08-05
acc_25714644eb9a,2025-09-22,google,Campaign_D,,normal,2025-09-22
acc_dcca80ceed8d,2025-07-07,referral,Campaign_D,,normal,2025-07-07
acc_b8078a8e2a3e,2025-10-10,facebook,Campaign_D,,Normal,2025-10-10
acc_da6cf79d754d,2025-10-05,google,Campaign_F,tucker.biz,NORMAL,2025-10-05
acc_ac02e886be64,2025-09-11,direct,Campaign_C,,normal,2025-09-11
acc_e6ca821e3c05,2025-07-02,facebook,Campaign_F,,normal,2025-07-02
acc_635176ad63b2,2025-09-11,google,Campaign_D,,normal,2025-09-11
acc_9c2343b29b59,2025-07-01,,Campaign_C,rodriguez-white.biz,normal,2025-07-01
acc_e5e9b70605c0,2025-06-27,email,Campaign_C,,agency,2025-06-27
acc_b770a6c583b4,2025-09-06,direct,Campaign_D,,agency,2025-09-06
acc_a0570c054150,2025-06-01,google,Campaign_A,,NORMAL,2025-06-01
acc_9ed3da739bc3,2025-08-13,referral,Campaign_D,,normal,2025-08-13
acc_b9b052dc87c0,2025-07-15,referral,Campaign_C,,normal,2025-07-15
acc_c7bc91f33896,2025-08-25,email,Campaign_D,wood.com,normal,2025-08-25
acc_881b354de1a4,2025-08-28,facebook,Campaign_D,,normal,2025-08-28
acc_b778d2da012c,2025-06-29,organic,Campaign_A,evans-johnson.com,agency,2025-06-29
acc_996d9d134f33,2025-07-19,facebook,Campaign_E,,normal,2025-07-19
acc_0dfcea8fcd40,2025-09-23,direct,Campaign_E,,normal,2025-09-23
acc_a9e297bc9574,2025-09-26,organic,Campaign_A,acosta.info,normal,2025-09-26
acc_b82ccfca128b,2025-06-09,,Campaign_F,,normal,2025-06-09
acc_36bd87847873,2025-08-07,,Campaign_D,,normal,2025-08-07
acc_e8bda9469afb,2025-06-28,google,Campaign_A,,agency,2025-06-28
acc_2f20aa15b83b,2025-08-04,direct,Campaign_F,davila.biz,normal,2025-08-04
acc_e1c18120b7f2,2025-08-31,referral,Campaign_C,,normal,2025-08-31
acc_c9b65eb9238b,2025-10-15,google,Campaign_A,,normal,2025-10-15
acc_a0f32afd2c6b,2025-07-05,google,Campaign_B,,agency,2025-07-05
acc_7230e9963b5d,2025-10-19,google,Campaign_A,,agency,2025-10-19
acc_8238782a4dd9,2025-08-11,direct,Campaign_A,,normal,2025-08-11
acc_3b06de7496d3,2025-09-30,facebook,Campaign_C,,agency,2025-09-30
acc_a36d95bfe166,2025-07-17,direct,Campaign_F,,normal,2025-07-17
acc_206480b0f146,2025/09/27,direct,Campaign_B,powers.com,agency,2025-09-27
acc_7e922211d91c,2025-07-05,email,Campaign_F,smith-clark.biz,normal,2025-07-05
acc_74e6f57b9fcd,2025-07-17,email,Campaign_D,,normal,2025-07-17
acc_f7b6392cd764,2025-06-29,facebook,Campaign_E,,normal,2025-06-29
acc_e21ea0d0ea46,2025-09-13,google,Campaign_A,,normal,2025-09-13
acc_e572de5a7812,2025/06/16,,Campaign_C,matthews-walters.com,agency,2025-06-16
acc_fc6d0f63ca4e,2025-07-04,direct,Campaign_B,,normal,2025-07-04
acc_0deb2e20b9e9,2025-10-04,google,Campaign_D,reed-wallace.info,normal,2025-10-04
acc_a964dd4f98df,2025-06-27,facebook,Campaign_A,porter.biz,normal,2025-06-27
acc_11cc917e8858,2025-06-13,direct,Campaign_B,powell-guerrero.org,normal,2025-06-13
acc_90655dbff648,2025-09-19,organic,,,normal,2025-09-19
acc_ebae703a785e,2025-06-20,facebook,Campaign_C,,agency,2025-06-20
acc_6ab8f58e44b0,2025-09-08,referral,Campaign_D,,normal,2025-09-08
acc_1df21bb44a69,2025-08-13,direct,Campaign_B,,normal,2025-08-13
acc_c0a54ff4ad29,2025-09-26,google,Campaign_E,bell.com,normal,2025-09-26
acc_5f88ec52505e,2025-09-20,organic,Campaign_C,,normal,2025-09-20
acc_04e51e4dd61d,2025-08-26,facebook,Campaign_C,morse-anderson.org,normal,2025-08-26
acc_33436e0043da,2025-09-23,referral,Campaign_B,,normal,2025-09-23
acc_9db022e54503,2025-08-08,email,Campaign_E,,normal,2025-08-08
acc_24cada0544c2,2025-07-15,facebook,Campaign_A,,Normal,2025-07-15
acc_1ea75fd5f14d,2025-08-26,referral,Campaign_D,lester-ramirez.com,normal,2025-08-26
acc_5962723990a3,2025-07-14,referral,Campaign_F,,normal,2025-07-14
acc_9b0303e7b7ae,2025-07-10,organic,Campaign_B,nichols.info,normal,2025-07-10
acc_bcf7a4f3ba2d,2025-09-26,,Campaign_A,,agency,2025-09-26
acc_b459905491c0,2025-08-13,direct,Campaign_C,ross.net,normal,2025-08-13
acc_5a842fb62d66,2025-08-11,referral,Campaign_F,hines-douglas.com,normal,2025-08-11
acc_032fe0cab00b,2025-06-19,email,Campaign_C,carpenter-barnes.biz,Normal,2025-06-19
acc_0c17fd4869d1,2025/08/01,email,Campaign_F,lopez-johnson.com,agency,2025-08-01
acc_77c2a0629bf8,2025-09-14,google,Campaign_D,lynch.com,normal,2025-09-14
acc_568f271b6500,2025-10-09,google,Campaign_A,duncan.org,normal,2025-10-09
acc_9ce228c2a570,2025-09-17,referral,Campaign_B,,NORMAL,2025-09-17
acc_cd9046bbe811,2025-07-26,facebook,Campaign_E,,normal,2025-07-26
acc_d167e3cd73f1,2025-09-26,google,Campaign_F,,normal,2025-09-26
acc_a32c65ed2fbd,2025-08-15,organic,Campaign_B,sharp-allen.info,normal,2025-08-15
acc_eaead1f3abb3,2025-08-01,email,Campaign_A,,normal,2025-08-01
acc_df0d9afe809a,2025-08-13,google,Campaign_D,,agency,2025-08-13
acc_dd2deac80a8d,2025-06-16,direct,Campaign_E,morrison.info,normal,2025-06-16
acc_d33614153bbf,2025-06-18,referral,Campaign_A,,normal,2025-06-18
acc_26af190620f6,2025-07-23,google,Campaign_D,,normal,2025-07-23
acc_2e704cf1a240,2025-10-19,facebook,Campaign_A,johnson.info,normal,2025-10-19
acc_044cfa0d7dfd,2025-08-12,,Campaign_E,,normal,2025-08-12
acc_a4edd39883f9,2025-08-04,google,Campaign_E,,agency,2025-08-04
acc_7f3b04b2d1af,2025-08-21,referral,Campaign_E,,normal,2025-08-21
acc_1cc20102983f,2025-07-31,facebook,Campaign_C,,agency,2025-07-31
acc_d311c014be53,2025-07-30,organic,Campaign_E,,normal,2025-07-30
acc_47eed456241f,2025-09-27,direct,Campaign_A,,normal,2025-09-27
acc_6fa849e62a0e,2025-06-23,email,,,agency,2025-06-23
acc_08d96f836d55,2025-10-13,,Campaign_C,,normal,2025-10-13
acc_e9d78d32eb70,2025-06-30,referral,Campaign_D,,normal,2025-06-30
acc_30531cbb3188,2025-07-23,google,Campaign_A,,normal,2025-07-23
acc_230ee5743f23,2025-06-18,direct,Campaign_E,,normal,2025-06-18
acc_7a89eb376e38,2025-10-01,,Campaing_E,,normal,2025-10-01
acc_73bd49ddab42,2025-08-09,organic,Campaign_C,juarez.net,normal,2025-08-09
acc_f01e17704fa1,2025-10-05,direct,Campaign_E,,normal,2025-10-05
acc_b32ec2e9f87d,2025-07-24,google,Campaign_E,,normal,2025-07-24
acc_ea7ea275a12b,2025-06-15,organic,Campaign_D,,normal,2025-06-15
acc_fa3ea33cd5f9,2025-07-23,google,Campaing_E,,normal,2025-07-23
acc_b9dcf9932f03,2025-09-10,direct,Campaign_A,,normal,2025-09-10
acc_1033b23c4dce,2025-08-21,referral,Campaign_E,,normal,2025-08-21
acc_efffadf58c2d,2025-07-17,facebook,Campaign_E,smith.net,normal,2025-07-17
acc_b5c9dce4f73d,2025-10-17,email,Campaign_A,,normal,2025-10-17
acc_7800020e86f6,2025-07-07,referral,Campaign_B,,normal,2025-07-07
acc_207d5420cd75,2025-08-20,google,Campaign_E,grimes-washington.com,agency,2025-08-20
acc_b548d42e36a1,2025-07-13,facebook,Campaign_C,,normal,2025-07-13
acc_c3ee2c2d2f25,2025-07-08,facebook,Campaign_A,,normal,2025-07-08
acc_8364916545d9,2025-08-10,referral,Campaign_C,,normal,2025-08-10
acc_04a21784db67,2025/06/28,direct,Campaign_F,,normal,2025-06-28
acc_5b69c5af4af4,2025-06-27,google,Campaign_B,,normal,2025-06-27
acc_e66709451f93,2025-09-06,google,Campaign_C,harris.com,agency,2025-09-06
acc_2c53413aea90,2025-10-11,referral,Campaing_E,,normal,2025-10-11
acc_eb98c495651b,2025-08-06,facebook,Campaign_C,,agency,2025-08-06
acc_ee4afa2d34fc,2025-07-30,direct,Campaign_F,mills.com,normal,2025-07-30
acc_ffb984d56ce1,2025-08-26,referral,,mayer.info,agency,2025-08-26
acc_202ba6b26d34,2025-07-06,facebook,Campaign_A,williams.com,normal,2025-07-06
acc_4fc75952ac3c,2025-06-26,email,Campaign_F,,normal,2025-06-26
acc_6da8a98a2b1e,2025-06-15,referral,Campaign_D,,normal,2025-06-15
acc_2ce4785b4f0c,2025-06-22,direct,Campaign_F,,agency,2025-06-22
acc_a9f0b5845682,2025/06/05,facebook,Campaign_C,garcia-keith.com,agency,2025-06-05
acc_dbc3308b538d,2025-09-16,facebook,Campaign_F,,normal,2025-09-16
acc_d9902ec4dce0,2025-08-30,organic,Campaign_E,,normal,2025-08-30
acc_95dbd541c5da,2025-08-30,direct,Campaign_B,,agency,2025-08-30
acc_29d7564d85bb,2025-06-18,email,Campaign_A,evans-smith.biz,normal,2025-06-18
acc_0b937a812cd0,2025-08-20,email,Campaign_C,,normal,2025-08-20
acc_b94b966d04cf,2025-06-24,email,Campaign_E,,agency,2025-06-24
acc_a428e8c4de4e,2025-08-12,email,Campaign_C,,agency,2025-08-12
acc_2bfb06d303e6,2025-08-17,referral,Campaign_D,thompson.com,normal,2025-08-17
acc_a30fbe887631,2025-08-29,facebook,Campaign_F,,normal,2025-08-29
acc_012e7132d097,2025-08-31,direct,Campaign_D,,normal,2025-08-31
acc_b63f3db1533d,2025-09-25,email,Campaign_E,smith-barry.net,normal,2025-09-25
acc_b2fb6a1e60c3,2025-09-28,google,Campaign_C,simpson-white.biz,normal,2025-09-28
acc_f7ec8e6ca79f,2025-09-15,google,Campaign_F,,agency,2025-09-15
acc_fc9915c58c51,2025-08-01,google,Campaign_C,lee.com,agency,2025-08-01
acc_9757a9607b6a,2025-10-11,referral,Campaign_E,,normal,2025-10-11
acc_59041e208a7e,2025-10-05,,Campaign_C,,normal,2025-10-05
acc_cad9429f7925,2025-06-23,email,Campaign_D,powers.biz,normal,2025-06-23
acc_75d2d15a9126,2025-09-13,email,Campaign_E,phelps.com,agency,2025-09-13
acc_33c38e5fa0c0,2025-09-01,direct,Campaign_B,,normal,2025-09-01
acc_d1301e75e8fc,2025-07-19,email,Campaign_C,chan-adams.com,NORMAL,2025-07-19
acc_3cb83a6c0a6c,2025-06-16,referral,Campaign_E,michael-davenport.com,normal,2025-06-16
acc_de170c73045f,2025-06-10,direct,Campaign_E,torres.com,normal,2025-06-10
acc_c6fe9b6bb901,2025-07-10,email,Campaign_C,stewart.biz,agency,2025-07-10
acc_385c7f3b6b6c,2025-06-16,direct,Campaign_D,,normal,2025-06-16
acc_64c3e4a3e873,2025/08/10,google,Campaign_C,,normal,2025-08-10
acc_d00d246da773,2025-06-11,facebook,Campaign_E,,normal,2025-06-11
acc_5f6c15d2a8d1,2025-06-15,facebook,Campaign_E,,agency,2025-06-15
acc_52c241879152,2025/08/01,google,Campaing_E,gibbs-nguyen.net,agency,2025-08-01
acc_a73b496deca0,2025-09-06,facebook,Campaign_C,,normal,2025-09-06
acc_00a7e529d20a,2025-08-27,email,Campaign_C,,normal,2025-08-27
acc_7228e39c7567,2025-07-24,direct,Campaign_E,,normal,2025-07-24
acc_00c408e9bf70,2025-07-09,referral,Campaign_D,,normal,2025-07-09
acc_60322333a758,2025-07-27,direct,Campaign_A,,agency,2025-07-27
acc_f0cf75fb1d91,2025/06/14,google,Campaign_D,brown.com,normal,2025-06-14
acc_05ec72499dbc,2025-07-21,facebook,Campaign_E,,agency,2025-07-21
acc_56f24fda93bd,2025-09-11,email,Campaign_A,,agency,2025-09-11
acc_4211f51f4842,2025-06-26,referral,Campaign_E,,normal,2025-06-26
acc_71025bcf9175,2025-09-07,,Campaign_F,miller.com,normal,2025-09-07
